label,youtube_id,time_start,time_end,split,is_cc
bartending,Sv4cer4Sej4,83,93,train,0
bartending,WPML2WE_mno,131,141,train,0
beatboxing,-QkNfIB5gI4,234,244,train,0
beatboxing,2FXBES4D1R0,144,154,train,0
beatboxing,35cqQRF-6s0,17,27,train,0
beatboxing,5bSIejDrp5I,70,80,train,0
beatboxing,5bYOfrRWTls,3,13,train,0
beatboxing,aAVdf_VanpM,54,64,train,0
beatboxing,aAZ2jzMfvWU,100,110,train,0
beatboxing,bN1I2erxl7Y,41,51,train,0
beatboxing,bsDAqNhmzvI,1,11,train,0
beatboxing,c0UikyykGRs,39,49,train,0
beatboxing,c7FX96o3OX8,1,11,train,0
beatboxing,cEC-F-kjyUQ,1,11,train,0
beatboxing,DX32_8JvYrc,260,270,train,0
beatboxing,ES4KLf0rXiE,50,60,train,0
beatboxing,f8WTUKW-6pY,13,23,train,0
beatboxing,FDPBMEJor5s,0,10,train,0
beatboxing,Hnno5xJYJ2g,15,25,train,0
beatboxing,HvwPDCaj-XA,14,24,train,0
beatboxing,IQKMD-syKqE,128,138,train,0
beatboxing,j52-qtt946k,1,11,train,0
beatboxing,KtNNOpNr_fk,142,152,train,0
beatboxing,mmeasRQP3bY,121,131,train,0
beatboxing,oedIV2HUyqc,194,204,train,0
beatboxing,oxm7neOp0V0,15,25,train,0
beatboxing,oxNkXX_opqk,76,86,train,0
beatboxing,QaeE-xH8QYU,42,52,train,0
beatboxing,RVgjTgBNgAc,58,68,train,0
beatboxing,RWB1MKiT4DI,6,16,train,0
beatboxing,s3qPGBp1zCU,18,28,train,0
beatboxing,U69yiUWM9NA,98,108,train,0
beatboxing,wTWk7y91Ovo,40,50,train,0
beatboxing,wuzPic_PT6c,2,12,train,0
beatboxing,WWN18iX-xiY,118,128,train,0
beatboxing,x59YRhNQXFU,1,11,train,0
beatboxing,XA1R9Ykyq7Q,8,18,train,0
beatboxing,XAVSKx7_YL0,0,10,train,0
beatboxing,YKlV4Ogqgq4,27,37,train,0
beatboxing,yxAYTmk8vBQ,316,326,train,0
beatboxing,yxDRcc5kRcw,0,10,train,0
beatboxing,Zm_baPLPJNg,8,18,train,0
beatboxing,ZnQVAbld8jg,147,157,train,0
beatboxing,zpw1hG9sh5I,12,22,train,0
beatboxing,_UFAFUOEbqY,34,44,train,0
beatboxing,_UPs9Caw2g4,18,28,train,0
"bee keeping",91SdFaVDvDI,29,39,train,0
"bee keeping",9bfc-7IffjA,2,12,train,0
"bee keeping",ccvoVcVVrJk,435,445,train,0
"bee keeping",egb4b8fgu3M,15,25,train,0
"bee keeping",g82P5XuX9H4,1006,1016,train,0
"bee keeping",SXKzux-83Po,16,26,train,0
"belly dancing",-DqRBBvJvyo,106,116,train,1
"belly dancing",-tIXtPsT5n4,53,63,train,1
"belly dancing",1G-1ylSD8Pg,1541,1551,train,0
"belly dancing",1U5FczYENig,22,32,train,0
"belly dancing",2bzrzKHyXJ0,92,102,train,0
"belly dancing",2esNJK4Oyk4,215,225,train,0
"belly dancing",2vU1mzRX-JY,48,58,train,1
"belly dancing",2WA7lbzCMCs,0,10,train,0
"belly dancing",3BTUgYuyXg0,28,38,train,1
"belly dancing",4orIBTRijwU,154,164,train,1
"belly dancing",4pKJxaQuYkQ,32,42,train,0
"belly dancing",4vM5RMTI4ZM,95,105,train,1
"belly dancing",5C8QyZ5pZjk,112,122,train,0
"belly dancing",5ogBBX_OZB4,273,283,train,0
"belly dancing",60ueUzf4M0o,41,51,train,1
"belly dancing",6r325P8YE-M,11,21,train,0
"belly dancing",6yB_IJwHUi0,8,18,train,0
"belly dancing",8449871TWwg,41,51,train,0
"belly dancing",8HkyiFg31z4,37,47,train,0
"belly dancing",8pP0QXBvLWo,152,162,train,0
"belly dancing",9OjWfyJxEt8,71,81,train,0
"belly dancing",9yEd7WyamM8,262,272,train,1
"belly dancing",A7C-DsiJGTA,150,160,train,0
"belly dancing",aJxVosa6WnQ,380,390,train,0
"belly dancing",aKJg5VmIccM,73,83,train,0
"belly dancing",AReQDcBMctI,316,326,train,0
"belly dancing",aZe6ozxN33A,83,93,train,0
"belly dancing",bD3kYDGqF28,130,140,train,1
"belly dancing",BflsyB15YWA,214,224,train,1
"belly dancing",BRXFnCin3WY,48,58,train,0
"belly dancing",bsJLW_SGFY0,219,229,train,0
"belly dancing",CA7i30RRD98,499,509,train,0
"belly dancing",CHQHs_KtRv0,62,72,train,0
"belly dancing",cinxSJlqwQA,47,57,train,0
"belly dancing",cSICChWUndo,716,726,train,1
"belly dancing",CzfTTlFkkWU,235,245,train,1
"belly dancing",CZP2cRLiCcw,275,285,train,0
"belly dancing",d6pFmTtQjms,43,53,train,1
"belly dancing",DBKht5L-BaM,96,106,train,1
"belly dancing",dDYTamhczTM,77,87,train,0
"belly dancing",dGdFFJa9Sd4,53,63,train,0
"belly dancing",DQI3H66ITEM,356,366,train,1
"belly dancing",e1YUTe4ifMY,175,185,train,0
"belly dancing",emhMcTFeCLA,96,106,train,1
"belly dancing",emvs05MV1oE,64,74,train,0
"belly dancing",fbWeaCxuiWs,136,146,train,1
"belly dancing",fgBGF2PPeh0,65,75,train,1
"belly dancing",hFE-VSxTb7k,28,38,train,0
"belly dancing",HjvSE4scO0s,1,11,train,1
"belly dancing",i62JXQawR7I,7,17,train,1
"belly dancing",I966VJVmT5g,0,10,train,0
"belly dancing",ICJ_98apwGE,60,70,train,0
"belly dancing",ICKLW3Kj1m4,2,12,train,0
"belly dancing",iEJd0E6kubY,26,36,train,1
"belly dancing",Iu0lmZXkbJM,1,11,train,0
"belly dancing",iytriI7EUec,0,10,train,0
"belly dancing",J6mO9tTnhmM,6,16,train,0
"belly dancing",JcIliyYNew0,57,67,train,1
"belly dancing",JTyT6ftyHzU,38,48,train,0
"belly dancing",k6Yu8tJXNhM,32,42,train,0
"belly dancing",kl0HkliFCS0,26,36,train,0
"belly dancing",KOULBJC-1g4,222,232,train,0
"belly dancing",l1Ruh6-VkXQ,1467,1477,train,0
"belly dancing",L9Bp2zzyu1w,20,30,train,0
"belly dancing",LMUN_UEyQog,141,151,train,0
"belly dancing",lRU8-7LY2ds,132,142,train,0
"belly dancing",lTb3g2yqNrs,20,30,train,0
"belly dancing",lwl7uLZOkzM,21,31,train,0
"belly dancing",mbB0bnw3yag,72,82,train,0
"belly dancing",MJeMLH_0u8I,32,42,train,1
"belly dancing",MJs5EWcpe74,62,72,train,0
"belly dancing",mptyuTnC2SE,204,214,train,0
"belly dancing",mutsJ8F0aKI,1,11,train,1
"belly dancing",N80HrEiPWno,153,163,train,0
"belly dancing",nepLZvbb43I,88,98,train,0
"belly dancing",NkKf674dFxs,72,82,train,1
"belly dancing",nxGI37-LFec,14,24,train,1
"belly dancing",ofBgtL-xyoQ,46,56,train,1
"belly dancing",oJ4IWlFXDUA,130,140,train,0
"belly dancing",opcIogLea7o,3,13,train,0
"belly dancing",oRW4QW0gYB0,113,123,train,0
"belly dancing",OUfp6bxqn3Q,45,55,train,1
"belly dancing",OzVN3_93wDw,906,916,train,0
"belly dancing",p544pYNYGKU,230,240,train,0
"belly dancing",p5WtsVBfzLc,90,100,train,0
"belly dancing",PaviKfIJtnY,23,33,train,0
"belly dancing",PkE5aW-5J6c,428,438,train,0
"belly dancing",PWDSO2e91FQ,39,49,train,1
"belly dancing",QEb6JANDzCc,1,11,train,0
"belly dancing",QHOMdrqekTg,42,52,train,0
"belly dancing",qnxj2v2bc3g,116,126,train,1
"belly dancing",QsLlHKEDehE,773,783,train,0
"belly dancing",qtiLue0MsCo,496,506,train,1
"belly dancing",qvUiR0r0aQQ,0,10,train,0
"belly dancing",rDlqUDxsOcM,194,204,train,0
"belly dancing",RhTK9-nT6zY,54,64,train,1
"belly dancing",riEGmCZxhfY,71,81,train,1
"belly dancing",rrq48-U-EC8,0,10,train,0
"belly dancing",S3kVGluBRQc,1,11,train,0
"belly dancing",S6ivcGevSlA,396,406,train,0
"belly dancing",SAkpf_yPmDU,94,104,train,1
"belly dancing",SEQEO0ruNZc,138,148,train,1
"belly dancing",SjOO5kSGzDU,15,25,train,1
"belly dancing",T-9oOwUic5U,204,214,train,1
"belly dancing",T7MihLT9n8A,4,14,train,1
"belly dancing",tfL4kTXPPJU,50,60,train,1
"belly dancing",tjt5B2FahsI,5,15,train,0
"belly dancing",TPh4zxBfZeM,103,113,train,1
"belly dancing",Tx5JSkZbI6Q,4,14,train,1
"belly dancing",u2T7q1r9RSU,28,38,train,0
"belly dancing",Uj4Kp0S3314,56,66,train,1
"belly dancing",ulnExBqDuNw,130,140,train,0
"belly dancing",UVENEbRHehM,149,159,train,0
"belly dancing",v-N64NOp_eI,18,28,train,1
"belly dancing",V1nUO_n8EQ8,9,19,train,0
"belly dancing",VdypgNbFF1A,11,21,train,0
"belly dancing",VH6wkO-mQF8,28,38,train,0
"belly dancing",vINWA5hFx3c,3,13,train,0
"belly dancing",vJsZR3w776E,5,15,train,0
"belly dancing",VK4MvNs-LKA,82,92,train,0
"belly dancing",VkdifFZ9AI0,26,36,train,1
"belly dancing",vPdELFx2Lig,57,67,train,1
"belly dancing",vW1vhQ0e1kk,272,282,train,0
"belly dancing",wC-KT4mKpIo,140,150,train,1
"belly dancing",WjhIhWv-Uws,85,95,train,1
"belly dancing",wTRxoBZBDpQ,405,415,train,0
"belly dancing",WwoLy_m6Zvg,0,10,train,0
"belly dancing",X3MrzTZCieI,24,34,train,0
"belly dancing",x73J04BxunE,175,185,train,0
"belly dancing",XeV_wTm1VOM,48,58,train,0
"belly dancing",xnI_KBj0n_w,138,148,train,0
"belly dancing",xUBQhyb0Jlc,46,56,train,1
"belly dancing",XXI3gHLWBjk,399,409,train,1
"belly dancing",xZmhSUOv4Sw,216,226,train,0
"belly dancing",Y133wjjRdqU,54,64,train,1
"belly dancing",Y2hXAAXOBl0,269,279,train,0
"belly dancing",Y44eSZuftgY,217,227,train,0
"belly dancing",YaUEG8UCFa0,426,436,train,0
"belly dancing",Yb4Q5vhqlPs,4,14,train,0
"belly dancing",yVuUUiNA-os,2,12,train,0
"belly dancing",YWEhphPtYwM,5,15,train,0
"belly dancing",ZqsWoLSuPD8,5,15,train,1
"belly dancing",zUcZRSeTBh4,84,94,train,0
"belly dancing",ZvkgZ91yDFw,213,223,train,0
"belly dancing",_t0XMvB7Xc4,221,231,train,1
"bench pressing",-XFMkPXSXGU,220,230,train,0
"bench pressing",1hQjU0zsF1M,3,13,train,0
"bench pressing",4X2josQtG8A,0,10,train,0
"bench pressing",6P7qq527wVk,101,111,train,0
"bench pressing",8qZUPRZNPQU,1,11,train,0
"bench pressing",egCb1YB6EfA,0,10,train,0
"bench pressing",f5oZK3LrVig,70,80,train,0
"bench pressing",GROX8bZOkj4,38,48,train,0
"bench pressing",hGBhm8-cUlg,12,22,train,0
"bench pressing",LgKSMNfs1mI,341,351,train,1
"bench pressing",lqhgP2Lxsuo,28,38,train,0
"bench pressing",mN8kJycWHRY,2,12,train,0
"bench pressing",mqVyKkFOKYU,13,23,train,0
"bench pressing",mTOeP7vfzso,1,11,train,0
"bench pressing",Q0Rfg8PKNXE,9,19,train,0
"bench pressing",q82-3yaWsIY,25,35,train,0
"bench pressing",QzQbjAFuvZs,7,17,train,0
"bench pressing",r3OX0y9wFps,40,50,train,0
"bench pressing",S-WG11jLYdA,29,39,train,0
"bench pressing",Sv-RxvwU7As,45,55,train,0
"bench pressing",SxKurpVEYRM,48,58,train,0
"bench pressing",UGoCLT1rzrg,34,44,train,0
"bench pressing",VIivvlaOoBo,3,13,train,0
"bench pressing",YbvDzuJhtw0,157,167,train,0
"bending back",59aG-v4JhVo,4,14,train,0
"bending back",5_Ly9p31wbk,68,78,train,0
"bending back",6IQYEtwCZfw,37,47,train,0
"bending back",95c_j4VRVdM,0,10,train,0
"bending back",9arxAkVoogw,20,30,train,0
"bending back",aAZPN-qI1Y0,74,84,train,0
"bending back",adyFPPC3v6A,40,50,train,0
"bending back",AlEx-bF0CTU,0,10,train,0
"bending back",DUkImrQJ4eE,71,81,train,0
"bending back",dXBJACM90Es,0,10,train,0
"bending back",EJRPxCkCuLs,22,32,train,0
"bending back",fWB9oQZ-16k,55,65,train,0
"bending back",GmYMBiYHR_0,4,14,train,0
"bending back",h1yC1a1jbqE,0,10,train,0
"bending back",J1YxxcUhJY4,21,31,train,0
"bending back",JEFLfj9JSYM,15,25,train,0
"bending back",LsA5TkTfDDw,59,69,train,0
"bending back",n-q1uNaAB-Q,145,155,train,0
"bending back",s6BKi3WhTNA,137,147,train,0
"bending back",SLTU3yXcK1w,69,79,train,0
"bending back",U9OAsy1nJ78,11,21,train,0
"bending back",uWkJR2OTtao,21,31,train,0
"bending back",VRVL932h00M,64,74,train,0
"bending back",zkimJjGZGNQ,16,26,train,0
"bending back",zqC6BkNSXmk,41,51,train,0
"bending back",_b3fXJb8HW8,26,36,train,0
"bending metal",0NWpLQBRySA,23,33,train,0
"bending metal",0_4o1y7v3VI,260,270,train,0
"bending metal",5nZ2PJ8O8h8,19,29,train,0
"bending metal",7bAlMSDcj0c,117,127,train,0
"bending metal",8xfhSNxgII4,229,239,train,0
"bending metal",BgJyo6gba6g,0,10,train,0
"bending metal",cZnFY6K4TXs,166,176,train,0
"bending metal",daBNaVoqrKU,1,11,train,0
"bending metal",Ic_ozjqp1BU,63,73,train,0
"bending metal",OcnZyw4gjx8,3,13,train,0
"bending metal",PI7owJZLjcs,2,12,train,0
"bending metal",pLGBPAPyG9I,0,10,train,0
"bending metal",t8UWW6WpkfE,4,14,train,0
"bending metal",TKK-WcgWD-Q,2,12,train,0
"bending metal",VN0fpSd-NKk,1,11,train,0
"bending metal",vnf0u04969o,351,361,train,0
"biking through snow",-JE_MDba7RY,9,19,train,0
"biking through snow",1kzdjgUr0Pg,3,13,train,0
"biking through snow",6v3tOEtS8Yg,60,70,train,0
"biking through snow",HYL0mSVIAQQ,0,10,train,0
"biking through snow",JmG7dpgd_pY,76,86,train,0
"biking through snow",Lp7JPtfU3MQ,0,10,train,0
"biking through snow",mYnkLaiSA54,3,13,train,0
"biking through snow",nISrIPNQbuc,12,22,train,0
"biking through snow",NRG9WvRzGaA,4,14,train,0
"biking through snow",oIcGePbfric,17,27,train,0
"biking through snow",PBmieiQsqZY,174,184,train,0
"biking through snow",Q8-eSBF1E0c,330,340,train,0
"biking through snow",qB4j6Se4HiM,41,51,train,0
"biking through snow",qcODvfLuYNE,2,12,train,0
"biking through snow",qyg7Xvx-JXc,40,50,train,0
"biking through snow",R5uZe7d28JY,26,36,train,0
"biking through snow",r9HyW0_CcSk,42,52,train,0
"biking through snow",t58GwgxBCt4,414,424,train,0
"biking through snow",tR6-xJCxcEc,1,11,train,0
"biking through snow",VySKvaeNayE,129,139,train,0
"biking through snow",XAufd-cVaYw,169,179,train,0
"biking through snow",z78lVijHd5M,4,14,train,0
"biking through snow",zBJJwksNJVs,0,10,train,0
"blasting sand",9B00yq4lDfQ,29,39,train,0
"blasting sand",A6yQ65v-zvY,6,16,train,0
"blasting sand",AoxMB4yxMlk,42,52,train,0
"blasting sand",BHt-YO5IXCE,24,34,train,0
"blasting sand",fCu_1vOUzTU,126,136,train,0
"blasting sand",FlkLKXcsXq8,65,75,train,0
"blasting sand",FNy6CoTpbOk,131,141,train,0
"blasting sand",I0zZZhl_hII,23,33,train,0
"blasting sand",I21qb_Su0CI,91,101,train,0
"blasting sand",Mcf4BZvWw5E,4,14,train,0
"blasting sand",VwVD9dbe3QI,101,111,train,0
"blasting sand",X2um9LUaSBA,141,151,train,0
"blowing glass",-zm9jykuTUM,49,59,train,0
"blowing glass",12UwFkjyndM,4,14,train,0
"blowing glass",2R11SMicovQ,47,57,train,0
"blowing glass",3QrDMjtkIQM,66,76,train,0
"blowing glass",6Mffdm50E_c,582,592,train,0
"blowing glass",6towafCvksk,46,56,train,0
"blowing glass",7h8xdpclzYI,14,24,train,0
"blowing glass",8fFr3D3cLZg,0,10,train,0
"blowing glass",aQXxCLij1CQ,912,922,train,0
"blowing glass",BOzaaujJsZs,33,43,train,0
"blowing glass",c-QXNmPu7Zc,1281,1291,train,0
"blowing glass",cs1yT0rKWv8,66,76,train,0
"blowing glass",Cx6dt4RDWSM,179,189,train,0
"blowing glass",DebdkRpy5zg,15,25,train,0
"blowing glass",DM_XIKxLZnw,42,52,train,0
"blowing glass",etIhLV9_cvU,55,65,train,0
"blowing glass",fEffH_z2eQM,548,558,train,0
"blowing glass",fyXiGMyaCEY,412,422,train,0
"blowing glass",GPdh_yrf4lM,149,159,train,0
"blowing glass",GpPQtV65TWs,39,49,train,0
"blowing glass",hekkmM_HiR0,25,35,train,0
"blowing glass",IYJ25nm0l0o,253,263,train,0
"blowing glass",JIR0PsWMq9Q,60,70,train,0
"blowing glass",lfX2dY5LSHA,14,24,train,0
"blowing glass",LrRfAIOuQ28,259,269,train,0
"blowing glass",NifuvdCW1kE,0,10,train,0
"blowing glass",noo6OAf4Q-c,30,40,train,0
"blowing glass",NXndoZEzMA0,2,12,train,0
"blowing glass",NX_do-MxRTE,48,58,train,0
"blowing glass",nyiBEBO82cU,602,612,train,0
"blowing glass",Od7auw6Rols,24,34,train,0
"blowing glass",oMrZaozOvdQ,24,34,train,0
"blowing glass",p4-CDqr7OG4,65,75,train,0
"blowing glass",S1xcA973K48,1178,1188,train,0
"blowing glass",SesxT2-ZWYo,294,304,train,0
"blowing glass",SXF4gN9s_5Y,97,107,train,0
"blowing glass",vljWo7gndGQ,226,236,train,0
"blowing glass",VOlggkxqhkw,3,13,train,0
"blowing glass",wnsDEp7nwCA,91,101,train,0
"blowing glass",Ws6fcL6l4WY,53,63,train,0
"blowing glass",xgs7R44H5aM,7,17,train,0
"blowing glass",y9UAazrYGXk,19,29,train,0
"blowing glass",YYiYEEiOIOo,40,50,train,0
"blowing leaves",2vahyWDNrMY,34,44,train,0
"blowing leaves",FwwNouPAqeo,1,11,train,0
"blowing leaves",iuMSeqDJH6w,1,11,train,0
"blowing leaves",LUZY_M9EWDA,171,181,train,0
"blowing leaves",oQjhdqb5jZs,15,25,train,0
"blowing leaves",S0BIY3Wh3Qg,163,173,train,0
"blowing leaves",TaEULH5isXM,9,19,train,0
"blowing leaves",toMhr4RmkOM,42,52,train,0
"blowing leaves",vZkRr1LjYJo,7,17,train,0
"blowing leaves",_CzHOfVdoVw,12,22,train,0
"blowing nose",-C2ZTc2rSbc,8,18,train,0
"blowing nose",-VR7piINMZk,15,25,train,0
"blowing nose",2NX-c0OuVLo,0,10,train,0
"blowing nose",5BhG9VK_ZZI,21,31,train,0
"blowing nose",5XEJ3J9YB7Y,39,49,train,0
"blowing nose",AVrmdpd7tRE,127,137,train,0
"blowing nose",aZMcxSy9-Ys,1,11,train,0
"blowing nose",AZytMb8kQP0,4,14,train,0
"blowing nose",B618iiqG-ew,49,59,train,0
"blowing nose",BAaxcDIRsJs,1,11,train,0
"blowing nose",betvQGJoKF0,90,100,train,0
"blowing nose",bsv-JYo-sNo,214,224,train,0
"blowing nose",B_uA-daHv-M,1,11,train,0
"blowing nose",DhdOu_D8VVc,121,131,train,0
"blowing nose",Do8BzdxWxfE,252,262,train,0
"blowing nose",DrKHEMMqNVI,59,69,train,0
"blowing nose",ey056YZsqKk,66,76,train,0
"blowing nose",EypPEkuGuUM,4,14,train,0
"blowing nose",fYMm0Q-H8Uw,141,151,train,0
"blowing nose",g856zTOP-3I,2,12,train,0
"blowing nose",gAkYGmOWt0s,6,16,train,0
"blowing nose",hiXCvBcQApk,146,156,train,0
"blowing nose",hkZhZiHKdlA,0,10,train,0
"blowing nose",HpNjogc-qDo,3,13,train,0
"blowing nose",jSQQyqtyxqQ,28,38,train,0
"blowing nose",KMDeAEUIO-Q,0,10,train,0
"blowing nose",lYWwqf6zNIE,16,26,train,0
"blowing nose",moF6RKYsWRg,202,212,train,0
"blowing nose",nn09qO8py0A,1,11,train,0
"blowing nose",nRZYwu0jc2c,1,11,train,0
"blowing nose",nxRoRZMRAXY,13,23,train,0
"blowing nose",OIVXP3-Sg0M,0,10,train,0
"blowing nose",Ol1R4oLbi9g,3,13,train,0
"blowing nose",qU2_YOTuhjY,35,45,train,0
"blowing nose",rDeRqRkD9tU,6,16,train,0
"blowing nose",sMpbm-3zl5Q,3,13,train,0
"blowing nose",T38F-fHHt4M,1,11,train,0
"blowing nose",T5y_jyZiBrI,12,22,train,0
"blowing nose",v6XvtwF7K78,1,11,train,0
"blowing nose",ViWBzjk487g,242,252,train,0
"blowing nose",VmyGzw1Np_g,70,80,train,0
"blowing nose",XXsjtyxCyiM,3,13,train,0
"blowing nose",XzUfTBvMZSA,61,71,train,0
"blowing nose",yacWyWqxFzk,188,198,train,0
"blowing nose",ykxHJb4XAvs,3,13,train,0
"blowing nose",ytzQMkzKXzQ,165,175,train,0
"blowing out candles",1myUXClzMEQ,2,12,train,0
"blowing out candles",2FbGwyFXfwk,77,87,train,0
"blowing out candles",3un63-_wiZM,77,87,train,0
"blowing out candles",87wki-63fxI,82,92,train,0
"blowing out candles",fxAiiUGGFNc,35,45,train,0
"blowing out candles",iCI8QkkUitg,1,11,train,0
"blowing out candles",ipIfeKLJaLE,1,11,train,0
"blowing out candles",JgAnwbMMZak,10,20,train,0
"blowing out candles",JwtPV-SeBPw,2,12,train,0
"blowing out candles",KZCusSo7DsY,2,12,train,0
"blowing out candles",n6HBv-msiZo,9,19,train,0
"blowing out candles",nHZu3aev36E,29,39,train,0
"blowing out candles",PS4lgA82Qj0,1,11,train,0
"blowing out candles",px_E_15vZ1Q,22,32,train,0
"blowing out candles",TgWmHbOFc_8,2,12,train,0
"blowing out candles",W7BYNhMX1Mg,18,28,train,0
"blowing out candles",WOe9iQkYbO4,33,43,train,0
"blowing out candles",Y3D4nmc4ALg,445,455,train,0
bobsledding,1c1lGMeDals,3,13,train,0
bobsledding,nHcBbssA65Y,242,252,train,0
bobsledding,P--3ubtfTpo,8,18,train,0
bobsledding,xbl_zMqP5Z0,66,76,train,0
bobsledding,xgFGQzxrqbI,113,123,train,1
bookbinding,62AF4Oneszo,34,44,train,0
bookbinding,aiPZ7R4dEVc,491,501,train,0
bookbinding,GyU8Akkdu_I,92,102,train,0
bookbinding,JXmAlUnXATg,211,221,train,0
bookbinding,Ln-KkFI90Yk,653,663,train,0
bookbinding,mQYejJ2wLLI,581,591,train,0
bookbinding,OfzQewjyO6o,606,616,train,0
bookbinding,peuEAYMForY,10,20,train,0
bookbinding,RKrQToVSoGs,7,17,train,0
bookbinding,W0YRIlUT1nU,2720,2730,train,0
bookbinding,Wk2Acys4Lm4,20,30,train,0
"bouncing on trampoline",-wEdoV5D1n0,19,29,train,0
"bouncing on trampoline",1lKY1by5bzQ,4,14,train,0
"bouncing on trampoline",83WaK0-fSWA,34,44,train,0
"bouncing on trampoline",8ONaLRigPck,8,18,train,0
"bouncing on trampoline",8SXoOHrwUu0,3,13,train,0
"bouncing on trampoline",Br1H6wstQD8,38,48,train,0
"bouncing on trampoline",cgVzEYPbWzc,0,10,train,0
"bouncing on trampoline",cZk_fGvvCPM,4,14,train,0
"bouncing on trampoline",fC4iVtuX22Q,18,28,train,0
"bouncing on trampoline",K1lgFe4cy5s,73,83,train,0
"bouncing on trampoline",KG4MoZ5kHdg,75,85,train,0
"bouncing on trampoline",limHAEJCVdk,143,153,train,0
"bouncing on trampoline",mEjdbHBNwU8,26,36,train,0
"bouncing on trampoline",OP0yseT28is,0,10,train,0
"bouncing on trampoline",oucfu_BSEvM,67,77,train,0
"bouncing on trampoline",Qs8VGwHL7BA,0,10,train,0
"bouncing on trampoline",RXH8XnMlJcg,28,38,train,0
"bouncing on trampoline",s2istYXXWNs,43,53,train,0
"bouncing on trampoline",tUbxqUI-phI,61,71,train,0
"bouncing on trampoline",tYqiL2OYZjE,0,10,train,0
"bouncing on trampoline",UA6EAcA0mIE,25,35,train,1
"bouncing on trampoline",vQmSxszduOo,0,10,train,0
"bouncing on trampoline",WFd_x-Tvacs,0,10,train,0
"bouncing on trampoline",XNt42O2U4OY,121,131,train,0
"bouncing on trampoline",y4s-Iqi_cPs,122,132,train,0
"bouncing on trampoline",YuM2M2lsogg,56,66,train,0
"bouncing on trampoline",Zt-wX3W3oFA,65,75,train,0
bowling,0uh2cz1pDy8,3,13,train,0
bowling,2ZK61F_63Ng,23,33,train,0
bowling,5ZcSO3tchnQ,29,39,train,0
bowling,6fWFRqZPfd0,54,64,train,0
bowling,7ApLeGOGmu4,29,39,train,0
bowling,7Go0mbeqK7Y,31,41,train,0
bowling,8VNe6lL-vww,1,11,train,0
bowling,dR9QzDnzpDs,27,37,train,0
bowling,dYMWRugjB8g,18,28,train,0
bowling,f4eb0wOlspM,53,63,train,0
bowling,FGlzAZEpOF4,3,13,train,0
bowling,HdfZHx_hodA,13,23,train,0
bowling,HN4DXNqccbU,4,14,train,0
bowling,HpfFmAz9z_I,1347,1357,train,1
bowling,jiVSjYWpynI,55,65,train,0
bowling,kkcUCK8mjyQ,151,161,train,0
bowling,M1Sd3XLH9zw,1,11,train,0
bowling,MWhEQeT8GlQ,287,297,train,0
bowling,myKNe_OLh-U,0,10,train,0
bowling,OErKBwdGJIk,57,67,train,0
bowling,oYU1rCh3nIA,15,25,train,0
bowling,RbKRnwo74Es,553,563,train,0
bowling,uxSMI3jGXIE,0,10,train,0
bowling,VarG22Ecba8,1,11,train,0
bowling,vshqZ2IVvcY,65,75,train,1
bowling,w7UnmvS-GP8,1031,1041,train,1
bowling,wTRBAjuYyJs,490,500,train,0
bowling,xJWimd5qTyE,48,58,train,1
"braiding hair",-2xKY67IkfU,32,42,train,0
"braiding hair",0SJNx3KlIP8,103,113,train,0
"braiding hair",13qIAmmkBpI,255,265,train,0
"braiding hair",15YLKzGVU4I,48,58,train,0
"braiding hair",1lDF8NrfR2I,21,31,train,0
"braiding hair",2U6NLXglfCU,58,68,train,0
"braiding hair",2YvVumDFMWo,2,12,train,0
"braiding hair",3yezUybim0k,772,782,train,0
"braiding hair",5fbBV3viAw4,74,84,train,0
"braiding hair",5nB7OtZkV60,55,65,train,0
"braiding hair",5POC_2NS12c,87,97,train,0
"braiding hair",5PYoc7bQ3zs,26,36,train,0
"braiding hair",6mi7rzyL4HE,2,12,train,0
"braiding hair",72h5uZEHpNM,68,78,train,0
"braiding hair",9qNqUZvEe5M,86,96,train,0
"braiding hair",a7uuFmI-D0c,235,245,train,1
"braiding hair",A8D0YxatEh0,59,69,train,0
"braiding hair",Abe9iR68hWg,104,114,train,0
"braiding hair",aFGHEsgZYxE,98,108,train,0
"braiding hair",aGv0NuqufCA,90,100,train,0
"braiding hair",ANgyc1cOxb4,134,144,train,0
